"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035249","synaptic transmission, glutamatergic","7/293","111/18986",0.0630630630630631,4.08640039356763,4.08291071467323,0.00168036874220442,0.038209658660317,0.0298106315244578,"PTGS2/NR3C1/PLPPR4/CNIH3/GRIK4/ADORA1/FRRS1L",7
"GO:0050678","regulation of epithelial cell proliferation","15/293","406/18986",0.0369458128078818,2.39403823198104,3.55479413113895,0.00169191672105901,0.0382287512289916,0.0298255272746312,"FGFR2/TGFB2/HMOX1/WNT2/CXCL12/ST8SIA1/VEGFA/SOX9/GDF5/VASH2/DUSP10/CDKN2B/IL12A/ROBO1/EGR3",15
"GO:0048813","dendrite morphogenesis","8/293","143/18986",0.0559440559440559,3.62509845103702,3.94491998044511,0.00172368120485888,0.0382517882578742,0.0298435004364839,"NEDD4L/LZTS1/SEMA3A/PHACTR1/EPHB2/ZNF365/TNIK/EPHB3",8
"GO:0043542","endothelial cell migration","12/293","287/18986",0.0418118466898955,2.70935058448585,3.65310798716471,0.00175439026740084,0.0382517882578742,0.0298435004364839,"PTGS2/HMOX1/VEGFA/PIK3R3/AMOT/RHOJ/CCN3/PLK2/PLPP3/BMPER/ROBO1/EGR3",12
"GO:0010958","regulation of amino acid import across plasma membrane","3/293","16/18986",0.1875,12.1497440273038,5.58587008689102,0.00175520745895668,0.0382517882578742,0.0298435004364839,"SLC7A5/RGS4/PER2",3
"GO:1903789","regulation of amino acid transmembrane transport","3/293","16/18986",0.1875,12.1497440273038,5.58587008689102,0.00175520745895668,0.0382517882578742,0.0298435004364839,"SLC7A5/RGS4/PER2",3
"GO:0030316","osteoclast differentiation","7/293","112/18986",0.0625,4.04991467576792,4.05288549227347,0.0017692398469747,0.0382517882578742,0.0298435004364839,"RASSF2/GPR68/TNFAIP6/LRRC17/CAMK4/TNFRSF11B/INPP5D",7
"GO:0001558","regulation of cell growth","15/293","408/18986",0.0367647058823529,2.38230275045172,3.53373015341631,0.00177449904973778,0.0382517882578742,0.0298435004364839,"BRCA1/NEDD4L/IL17RB/SEMA3A/TGFB2/BDKRB1/CXCL12/KAZALD1/RND2/VEGFA/RGS4/CDKN1A/CCN3/SEMA6D/CRABP2",15
"GO:0023061","signal release","17/293","493/18986",0.0344827586206897,2.2344356831823,3.47686517375622,0.00178291105988905,0.0382517882578742,0.0298435004364839,"CAMK2A/PTGS2/P2RX7/RAPGEF4/CXCL12/PLA2G4A/GPR68/ACVR1C/SOX4/LIF/PER2/CCN3/EPHA5/ADRA2A/ADCY8/ADORA1/PRKCE",17
"GO:0045671","negative regulation of osteoclast differentiation","4/293","34/18986",0.117647058823529,7.62336880144549,4.8393884165615,0.00178936936668487,0.0382517882578742,0.0298435004364839,"TNFAIP6/LRRC17/TNFRSF11B/INPP5D",4
"GO:0140058","neuron projection arborization","4/293","34/18986",0.117647058823529,7.62336880144549,4.8393884165615,0.00178936936668487,0.0382517882578742,0.0298435004364839,"SEMA3A/PHACTR1/ZNF365/TUBA1A",4
"GO:0002762","negative regulation of myeloid leukocyte differentiation","5/293","57/18986",0.087719298245614,5.6840907730076,4.43402873055649,0.00183882382755134,0.0384650707736185,0.0300099004178076,"GPR68/TNFAIP6/LRRC17/TNFRSF11B/INPP5D",5
"GO:0050982","detection of mechanical stimulus","5/293","57/18986",0.087719298245614,5.6840907730076,4.43402873055649,0.00183882382755134,0.0384650707736185,0.0300099004178076,"CXCL12/ASIC2/PIEZO2/ITGA2/PKD1L2",5
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","5/293","57/18986",0.087719298245614,5.6840907730076,4.43402873055649,0.00183882382755134,0.0384650707736185,0.0300099004178076,"GPR68/EPHA5/ADRA2A/ADCY8/PRKCE",5
"GO:0060326","cell chemotaxis","13/293","328/18986",0.0396341463414634,2.56823857487722,3.58687397230965,0.00184244456646744,0.0384650707736185,0.0300099004178076,"TGFB2/CXCL12/VEGFA/PGF/TNFAIP6/ACKR4/CCN3/CH25H/IL34/VCAM1/IL12A/S1PR1/EGR3",13
"GO:0010975","regulation of neuron projection development","16/293","452/18986",0.0353982300884956,2.29375698450572,3.48527421593499,0.00185553406714577,0.0385131198820371,0.0300473876479051,"NEDD4L/LZTS1/SEMA3A/SCN1B/CXCL12/RND2/VEGFA/EPHB2/SEMA6D/ZNF365/CRABP2/TNIK/ROBO1/ENC1/EPHB3/GPC2",16
"GO:0050671","positive regulation of lymphocyte proliferation","8/293","145/18986",0.0551724137931034,3.57509709309168,3.89695367238825,0.00188147159168026,0.0388257432502805,0.0302912919475872,"TNFSF13B/CDKN1A/TNFSF9/EPHB2/ICOSLG/VCAM1/IL12A/SLC39A10",8
"GO:1903829","positive regulation of protein localization","17/293","497/18986",0.03420523138833,2.21645229740216,3.44045731499399,0.00194050195886178,0.0396448707860449,0.0309303635853972,"PTGS2/P2RX7/RAPGEF4/TGFB2/CORO2B/VEGFA/GPR68/TNFAIP6/SOX4/TMEM35A/EPHB2/SORL1/PRKG2/ADCY8/EPB41/PRKCE/SLC51B",17
"GO:0009914","hormone transport","13/293","330/18986",0.0393939393939394,2.55267349260523,3.56227505784145,0.00194337601892377,0.0396448707860449,0.0309303635853972,"RAPGEF4/SLC7A5/GPR68/ACVR1C/SOX4/LIF/PER2/CCN3/EPHA5/ADRA2A/ADCY8/ADORA1/PRKCE",13
"GO:0036293","response to decreased oxygen levels","13/293","331/18986",0.0392749244712991,2.54496148809585,3.55004318547707,0.0019955284021699,0.0400518684190934,0.0312478973424506,"FGFR2/PTGS2/TGFB2/CXCL12/VEGFA/PGF/SOX4/LIF/VCAM1/ADORA1/ITGA2/AQP3/PRKCE",13
"GO:0001893","maternal placenta development","4/293","35/18986",0.114285714285714,7.40555826426134,4.74869799161336,0.00199601197677324,0.0400518684190934,0.0312478973424506,"PTGS2/LIF/TPPP3/STOX2",4
"GO:0050920","regulation of chemotaxis","10/293","216/18986",0.0462962962962963,2.99993679686512,3.70092784739992,0.00199698391557384,0.0400518684190934,0.0312478973424506,"CXCL12/VEGFA/PGF/TNFAIP6/CCN3/IL34/ITGA2/IL12A/ROBO1/S1PR1",10
"GO:0045785","positive regulation of cell adhesion","17/293","499/18986",0.0340681362725451,2.20756872105987,3.42238225443946,0.00202358820038663,0.0401379150795846,0.0313150297215335,"TGFB2/TNFSF13B/CXCL12/VEGFA/SOX4/TNFSF9/LIF/DUSP10/ICOSLG/PLPP3/VCAM1/ITGA2/IL12A/PRKCE/FRMD5/EGR3/SOCS1",17
"GO:0086003","cardiac muscle cell contraction","6/293","85/18986",0.0705882352941176,4.5740212808673,4.13450778330748,0.00202376042418073,0.0401379150795846,0.0313150297215335,"NEDD4L/SCN1B/ANK2/ADORA1/SGCD/KCNE3",6
"GO:0035265","organ growth","9/293","181/18986",0.0497237569060773,3.22203156525182,3.76055937888462,0.00204666396954785,0.0402202619980592,0.0313792756145849,"FGFR2/ESR1/TGFB2/WNT2/RGS4/SOX9/RSPO2/TENM4/S1PR1",9
"GO:0060048","cardiac muscle contraction","8/293","147/18986",0.054421768707483,3.52645631631492,3.84982639449644,0.00205044472931282,0.0402202619980592,0.0313792756145849,"NEDD4L/SCN1B/PDE5A/ANK2/CLIC2/ADORA1/SGCD/KCNE3",8
"GO:0034392","negative regulation of smooth muscle cell apoptotic process","3/293","17/18986",0.176470588235294,11.4350532021682,5.38885524747502,0.00210713949752831,0.0405048933995445,0.0316013409804496,"ESR1/SLC7A5/LYPD3",3
"GO:0048841","regulation of axon extension involved in axon guidance","3/293","17/18986",0.176470588235294,11.4350532021682,5.38885524747502,0.00210713949752831,0.0405048933995445,0.0316013409804496,"SEMA3A/CXCL12/VEGFA",3
"GO:0043534","blood vessel endothelial cell migration","9/293","182/18986",0.0494505494505494,3.20432809511308,3.74098887439002,0.0021247403193986,0.0405048933995445,0.0316013409804496,"PTGS2/HMOX1/VEGFA/PIK3R3/AMOT/RHOJ/PLK2/ROBO1/EGR3",9
"GO:0034284","response to monosaccharide","10/293","218/18986",0.0458715596330275,2.97241444093058,3.66705168283154,0.00213617836810426,0.0405048933995445,0.0316013409804496,"PTGS2/COL1A1/GPR68/ACVR1C/SOX4/EPHA5/ADRA2A/ADCY8/ITGA2/PRKCE",10
"GO:0044706","multi-multicellular organism process","10/293","218/18986",0.0458715596330275,2.97241444093058,3.66705168283154,0.00213617836810426,0.0405048933995445,0.0316013409804496,"PTGS2/ESR1/VEGFA/ACVR1C/LIF/ADRA2A/TPPP3/ITGA2/RXFP1/STOX2",10
"GO:0032946","positive regulation of mononuclear cell proliferation","8/293","148/18986",0.0540540540540541,3.50262890877225,3.82656880122475,0.00213929390231668,0.0405048933995445,0.0316013409804496,"TNFSF13B/CDKN1A/TNFSF9/EPHB2/ICOSLG/VCAM1/IL12A/SLC39A10",8
"GO:0060135","maternal process involved in female pregnancy","5/293","59/18986",0.0847457627118644,5.4914097298548,4.32580958071314,0.00214437670938765,0.0405048933995445,0.0316013409804496,"PTGS2/ESR1/LIF/TPPP3/STOX2",5
"GO:0030224","monocyte differentiation","4/293","36/18986",0.111111111111111,7.1998483124763,4.66151745956722,0.00221858063019428,0.0414677112554637,0.0323525177596806,"VEGFA/GPR68/IL34/INPP5D",4
"GO:1905332","positive regulation of morphogenesis of an epithelium","4/293","36/18986",0.111111111111111,7.1998483124763,4.66151745956722,0.00221858063019428,0.0414677112554637,0.0323525177596806,"VEGFA/SOX9/LIF/LGR4",4
"GO:0002790","peptide secretion","11/293","257/18986",0.0428015564202335,2.77348242387219,3.5837339712343,0.00224879701591958,0.0418135695147547,0.0326223514480439,"RAPGEF4/GPR68/ACVR1C/SOX4/PER2/CCN3/EPHA5/ADRA2A/ADCY8/ADORA1/PRKCE",11
"GO:0051251","positive regulation of lymphocyte activation","13/293","336/18986",0.0386904761904762,2.50709003738014,3.4895468020826,0.00227392001019279,0.0420616292040843,0.0328158840849202,"TNFSF13B/CDKN1A/SOX4/TNFSF9/EPHB2/DUSP10/ICOSLG/VCAM1/IL12A/INPP5D/EGR3/SOCS1/SLC39A10",13
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","9/293","184/18986",0.0489130434782609,3.16949844190533,3.70225081860326,0.00228801215314512,0.0421041411687014,0.032849051314281,"RAPGEF4/ADM2/ADCY4/ADRA2A/ADCY8/S1PR1/RXFP1/GNG2/LGR4",9
"GO:0046651","lymphocyte proliferation","12/293","297/18986",0.0404040404040404,2.61812665908229,3.5188221222016,0.0023298371139129,0.0426539410085592,0.0332779973193712,"TSPAN32/P2RX7/TNFSF13B/CDKN1A/TNFSF9/EPHB2/PDE5A/ICOSLG/VCAM1/IL12A/INPP5D/SLC39A10",12
"GO:0001659","temperature homeostasis","9/293","185/18986",0.0486486486486487,3.15236601789503,3.68307976126428,0.00237330861057832,0.043160704285894,0.0336733668112858,"PTGS2/SCD/ZNF423/VEGFA/G0S2/PER2/ADORA1/DDIT3/LGR4",9
"GO:0045833","negative regulation of lipid metabolic process","7/293","118/18986",0.0593220338983051,3.84398681089836,3.87976352525327,0.00238169712726082,0.043160704285894,0.0336733668112858,"BRCA1/TRIB3/SOX9/SORL1/CH25H/ADRA2A/ADORA1",7
"GO:0042310","vasoconstriction","6/293","88/18986",0.0681818181818182,4.41808873720136,4.02361441100748,0.00241338676114246,0.04351409463272,0.0339490769270757,"PTGS2/ASIC2/PER2/ADRA2A/ARHGAP42/BDKRB2",6
"GO:0003230","cardiac atrium development","4/293","37/18986",0.108108108108108,7.00525781754451,4.57761200400182,0.00245767990435057,0.0435263221000794,0.0339586166229722,"TGFB2/WNT2/SOX4/ANK2",4
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","4/293","37/18986",0.108108108108108,7.00525781754451,4.57761200400182,0.00245767990435057,0.0435263221000794,0.0339586166229722,"BRCA1/CLSPN/CDKN1A/IER3",4
"GO:0021955","central nervous system neuron axonogenesis","4/293","37/18986",0.108108108108108,7.00525781754451,4.57761200400182,0.00245767990435057,0.0435263221000794,0.0339586166229722,"SCN1B/EPHB2/SPTBN4/EPHB3",4
"GO:0003012","muscle system process","16/293","465/18986",0.0344086021505376,2.22963044515395,3.36099971841588,0.00246283391154511,0.0435263221000794,0.0339586166229722,"NEDD4L/PTGS2/HMOX1/SCN1B/RGS4/CKMT2/PDE5A/ANK2/ADRA2A/CLIC2/ADORA1/ITGA2/ARHGAP42/BDKRB2/SGCD/KCNE3",16
"GO:0032147","activation of protein kinase activity","5/293","61/18986",0.0819672131147541,5.31136350920383,4.22241798717025,0.00248536650577628,0.0437081695843414,0.034100491440415,"CLSPN/TGFB2/ADRA2A/ADCY8/TNFSF15",5
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","3/293","18/18986",0.166666666666667,10.7997724687144,5.20764153701725,0.00249989805209682,0.0437482159116944,0.0341317350146965,"VEGFA/SOX9/LGR4",3
"GO:0001890","placenta development","8/293","152/18986",0.0526315789473684,3.41045446380456,3.73550266381284,0.00252539015040604,0.043841103945675,0.0342042049359446,"FGFR2/PTGS2/WNT2/LIF/VASH2/TPPP3/E2F7/STOX2",8
"GO:0051056","regulation of small GTPase mediated signal transduction","12/293","300/18986",0.04,2.59194539249147,3.47960726844238,0.00252976678229946,0.043841103945675,0.0342042049359446,"CDON/ARHGAP28/TGFB2/ARHGEF2/SIPA1L2/AMOT/EPHB2/NGF/KALRN/ARHGAP42/ROBO1/PLEKHG4",12
"GO:0033627","cell adhesion mediated by integrin","6/293","89/18986",0.0674157303370786,4.36844729071596,3.98775010958394,0.00255501981987592,0.0440648345746716,0.0343787563864311,"TGFB2/LIF/CCN3/PLPP3/VCAM1/ITGA2",6
"GO:0070661","leukocyte proliferation","13/293","341/18986",0.0381231671554252,2.47032918639216,3.4301268555265,0.0025834991833214,0.0440938002925513,0.0344013550270059,"TSPAN32/P2RX7/TNFSF13B/CDKN1A/TNFSF9/EPHB2/PDE5A/IL34/ICOSLG/VCAM1/IL12A/INPP5D/SLC39A10",13
"GO:0001649","osteoblast differentiation","11/293","262/18986",0.0419847328244275,2.7205533699815,3.51090506221251,0.00260984544022245,0.0440938002925513,0.0344013550270059,"FGFR2/RASSF2/COL1A1/VEGFA/TENT5A/TNFAIP6/SOX9/RSPO2/DNAI3/TMEM119/LGR4",11
"GO:0042303","molting cycle","7/293","120/18986",0.0583333333333333,3.77992036405006,3.82457049960395,0.00261845536751285,0.0440938002925513,0.0344013550270059,"FGFR2/PTGS2/TGFB2/SOX9/FST/LDB2/LGR4",7
"GO:0042633","hair cycle","7/293","120/18986",0.0583333333333333,3.77992036405006,3.82457049960395,0.00261845536751285,0.0440938002925513,0.0344013550270059,"FGFR2/PTGS2/TGFB2/SOX9/FST/LDB2/LGR4",7
"GO:0051928","positive regulation of calcium ion transport","7/293","120/18986",0.0583333333333333,3.77992036405006,3.82457049960395,0.00261845536751285,0.0440938002925513,0.0344013550270059,"CAMK2A/P2RX7/BDKRB1/CXCL12/STIM2/MCHR1/ANK2",7
"GO:0007566","embryo implantation","5/293","62/18986",0.0806451612903226,5.22569635582957,4.17241280819718,0.00266986891633789,0.0447485071893252,0.0349121480238698,"PTGS2/VEGFA/ACVR1C/LIF/TPPP3",5
"GO:0034391","regulation of smooth muscle cell apoptotic process","4/293","38/18986",0.105263157894737,6.82090892760912,4.49676842380283,0.00271390779913779,0.0450790561724915,0.0351700376330275,"ESR1/SLC7A5/LYPD3/IL12A",4
"GO:0035296","regulation of tube diameter","8/293","154/18986",0.051948051948052,3.36616284739152,3.69110480365729,0.00273784889820856,0.0450790561724915,0.0351700376330275,"PTGS2/ASIC2/VEGFA/PER2/ADRA2A/ADORA1/ARHGAP42/BDKRB2",8
